Sexo;Comunidades y Ciudades Autónomas;Nacionalidad;Periodo;Total
Hombres;Total Nacional;Extranjera: No pertenecientes a la Unión Europea;2008;18.77
Hombres;Total Nacional;Extranjera: No pertenecientes a la Unión Europea;2007;10.95
Hombres;Total Nacional;Extranjera: No pertenecientes a la Unión Europea;2006;9.58
Hombres;01 Andalucía;Total;2021;18.5
Hombres;01 Andalucía;Total;2020;18.82
Hombres;01 Andalucía;Total;2019;17.84
Hombres;01 Andalucía;Total;2018;19.76
Hombres;01 Andalucía;Total;2017;22.94
Hombres;01 Andalucía;Total;2016;26.2
Hombres;01 Andalucía;Total;2015;29.08
Hombres;01 Andalucía;Total;2014;32.7
Hombres;01 Andalucía;Total;2013;34.78
Hombres;01 Andalucía;Total;2012;33.42
Hombres;01 Andalucía;Total;2011;28.69
Hombres;01 Andalucía;Total;2010;26.7
Hombres;01 Andalucía;Total;2009;24.05
Hombres;01 Andalucía;Total;2008;15.26
Hombres;01 Andalucía;Total;2007;9.56
Hombres;01 Andalucía;Total;2006;9.27
Hombres;01 Andalucía;Española;2021;18
Hombres;01 Andalucía;Española;2020;18.43
Hombres;01 Andalucía;Española;2019;17.5
Hombres;01 Andalucía;Española;2018;19.32
Hombres;01 Andalucía;Española;2017;22.42
Hombres;01 Andalucía;Española;2016;26.22
Hombres;01 Andalucía;Española;2015;28.78
Hombres;01 Andalucía;Española;2014;32.02
Hombres;01 Andalucía;Española;2013;33.96
Hombres;01 Andalucía;Española;2012;32.52
Hombres;01 Andalucía;Española;2011;27.64
Hombres;01 Andalucía;Española;2010;25.78
Hombres;01 Andalucía;Española;2009;23.03
Hombres;01 Andalucía;Española;2008;14.58
Hombres;01 Andalucía;Española;2007;9.27
Hombres;01 Andalucía;Española;2006;9.16
Hombres;01 Andalucía;Extranjera: Total;2021;23.32
Hombres;01 Andalucía;Extranjera: Total;2020;22.56
Hombres;01 Andalucía;Extranjera: Total;2019;21.31
Hombres;01 Andalucía;Extranjera: Total;2018;24.36
Hombres;01 Andalucía;Extranjera: Total;2017;28.43
Hombres;01 Andalucía;Extranjera: Total;2016;25.95
Hombres;01 Andalucía;Extranjera: Total;2015;32.35
Hombres;01 Andalucía;Extranjera: Total;2014;39.8
Hombres;01 Andalucía;Extranjera: Total;2013;43.43
Hombres;01 Andalucía;Extranjera: Total;2012;42.29
Hombres;01 Andalucía;Extranjera: Total;2011;39.14
Hombres;01 Andalucía;Extranjera: Total;2010;35.31
Hombres;01 Andalucía;Extranjera: Total;2009;33.55
Hombres;01 Andalucía;Extranjera: Total;2008;21.75
Hombres;01 Andalucía;Extranjera: Total;2007;12.49
Hombres;01 Andalucía;Extranjera: Total;2006;10.57
Hombres;01 Andalucía;Extranjera: Unión Europea;2021;15.77
Hombres;01 Andalucía;Extranjera: Unión Europea;2020;19.07
Hombres;01 Andalucía;Extranjera: Unión Europea;2019;16.29
Hombres;01 Andalucía;Extranjera: Unión Europea;2018;20.55
Hombres;01 Andalucía;Extranjera: Unión Europea;2017;27.94
Hombres;01 Andalucía;Extranjera: Unión Europea;2016;24.14
Hombres;01 Andalucía;Extranjera: Unión Europea;2015;27.59
Hombres;01 Andalucía;Extranjera: Unión Europea;2014;37.79
Hombres;01 Andalucía;Extranjera: Unión Europea;2013;42.78
Hombres;01 Andalucía;Extranjera: Unión Europea;2012;40.5
Hombres;01 Andalucía;Extranjera: Unión Europea;2011;33.97
Hombres;01 Andalucía;Extranjera: Unión Europea;2010;33.47
Hombres;01 Andalucía;Extranjera: Unión Europea;2009;30.04
Hombres;01 Andalucía;Extranjera: Unión Europea;2008;22.09
Hombres;01 Andalucía;Extranjera: Unión Europea;2007;13.79
Hombres;01 Andalucía;Extranjera: Unión Europea;2006;14.62
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2021;25.53
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2020;24.31
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2019;24.45
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2018;26.62
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2017;28.69
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2016;26.93
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2015;34.64
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2014;41.28
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2013;43.96
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2012;43.32
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2011;41.59
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2010;36.27
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2009;35.25
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2008;21.56
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2007;11.76
Hombres;01 Andalucía;Extranjera: No pertenecientes a la Unión Europea;2006;9.91
Hombres;02 Aragón;Total;2021;8.49
Hombres;02 Aragón;Total;2020;10.09
Hombres;02 Aragón;Total;2019;8.79
Hombres;02 Aragón;Total;2018;9.33
Hombres;02 Aragón;Total;2017;9.02
Hombres;02 Aragón;Total;2016;12.11
Hombres;02 Aragón;Total;2015;13.29
Hombres;02 Aragón;Total;2014;18.25
Hombres;02 Aragón;Total;2013;20.32
Hombres;02 Aragón;Total;2012;17.74
Hombres;02 Aragón;Total;2011;16.88
Hombres;02 Aragón;Total;2010;14.19
Hombres;02 Aragón;Total;2009;13.41
Hombres;02 Aragón;Total;2008;6.63
Hombres;02 Aragón;Total;2007;3.91
Hombres;02 Aragón;Total;2006;3.87
Hombres;02 Aragón;Española;2021;7.58
Hombres;02 Aragón;Española;2020;8.47
Hombres;02 Aragón;Española;2019;7.41
Hombres;02 Aragón;Española;2018;7.79
Hombres;02 Aragón;Española;2017;7.61
Hombres;02 Aragón;Española;2016;9.79
Hombres;02 Aragón;Española;2015;11.24
Hombres;02 Aragón;Española;2014;15.28
Hombres;02 Aragón;Española;2013;16.11
Hombres;02 Aragón;Española;2012;15.48
Hombres;02 Aragón;Española;2011;13.04
Hombres;02 Aragón;Española;2010;11.57
Hombres;02 Aragón;Española;2009;9.26
Hombres;02 Aragón;Española;2008;4.59
Hombres;02 Aragón;Española;2007;3.07
Hombres;02 Aragón;Española;2006;3.36
Hombres;02 Aragón;Extranjera: Total;2021;13.6
Hombres;02 Aragón;Extranjera: Total;2020;19.2
Hombres;02 Aragón;Extranjera: Total;2019;17.33
Hombres;02 Aragón;Extranjera: Total;2018;19.58
Hombres;02 Aragón;Extranjera: Total;2017;18.23
Hombres;02 Aragón;Extranjera: Total;2016;26.49
Hombres;02 Aragón;Extranjera: Total;2015;26.79
Hombres;02 Aragón;Extranjera: Total;2014;36.26
Hombres;02 Aragón;Extranjera: Total;2013;44.53
Hombres;02 Aragón;Extranjera: Total;2012;30.87
Hombres;02 Aragón;Extranjera: Total;2011;38.25
Hombres;02 Aragón;Extranjera: Total;2010;27.62
Hombres;02 Aragón;Extranjera: Total;2009;34
Hombres;02 Aragón;Extranjera: Total;2008;17.42
Hombres;02 Aragón;Extranjera: Total;2007;8.55
Hombres;02 Aragón;Extranjera: Total;2006;7.33
Hombres;02 Aragón;Extranjera: Unión Europea;2021;10.22
Hombres;02 Aragón;Extranjera: Unión Europea;2020;15.95
Hombres;02 Aragón;Extranjera: Unión Europea;2019;15.21
Hombres;02 Aragón;Extranjera: Unión Europea;2018;18.64
Hombres;02 Aragón;Extranjera: Unión Europea;2017;18.21
Hombres;02 Aragón;Extranjera: Unión Europea;2016;27.28
Hombres;02 Aragón;Extranjera: Unión Europea;2015;24.14
Hombres;02 Aragón;Extranjera: Unión Europea;2014;34.47
Hombres;02 Aragón;Extranjera: Unión Europea;2013;41.84
Hombres;02 Aragón;Extranjera: Unión Europea;2012;23.15
Hombres;02 Aragón;Extranjera: Unión Europea;2011;39.57
Hombres;02 Aragón;Extranjera: Unión Europea;2010;25.62
Hombres;02 Aragón;Extranjera: Unión Europea;2009;29.18
Hombres;02 Aragón;Extranjera: Unión Europea;2008;11.85
Hombres;02 Aragón;Extranjera: Unión Europea;2007;4.07
Hombres;02 Aragón;Extranjera: Unión Europea;2006;2.52
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2021;17.04
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2020;22.56
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2019;19.66
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2018;20.44
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2017;18.26
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2016;25.41
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2015;29.11
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2014;37.66
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2013;46.35
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2012;35.77
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2011;37.13
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2010;29.36
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2009;38.34
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2008;21.7
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2007;11.35
Hombres;02 Aragón;Extranjera: No pertenecientes a la Unión Europea;2006;7.83
Hombres;03 Asturias. Principado de;Total;2021;11.4
Hombres;03 Asturias. Principado de;Total;2020;13.86
Hombres;03 Asturias. Principado de;Total;2019;13.31
Hombres;03 Asturias. Principado de;Total;2018;12.37
Hombres;03 Asturias. Principado de;Total;2017;13.51
Hombres;03 Asturias. Principado de;Total;2016;18.83
Hombres;03 Asturias. Principado de;Total;2015;19.59
Hombres;03 Asturias. Principado de;Total;2014;20.14
Hombres;03 Asturias. Principado de;Total;2013;23.93
Hombres;03 Asturias. Principado de;Total;2012;21.89
Hombres;03 Asturias. Principado de;Total;2011;18.31
Hombres;03 Asturias. Principado de;Total;2010;15.15
Hombres;03 Asturias. Principado de;Total;2009;12.64
Hombres;03 Asturias. Principado de;Total;2008;6.77
Hombres;03 Asturias. Principado de;Total;2007;6.48
Hombres;03 Asturias. Principado de;Total;2006;6.8
Hombres;03 Asturias. Principado de;Española;2021;10.53
Hombres;03 Asturias. Principado de;Española;2020;12.67
Hombres;03 Asturias. Principado de;Española;2019;12.09
Hombres;03 Asturias. Principado de;Española;2018;11.25
Hombres;03 Asturias. Principado de;Española;2017;12.39
Hombres;03 Asturias. Principado de;Española;2016;18.29
Hombres;03 Asturias. Principado de;Española;2015;19.16
Hombres;03 Asturias. Principado de;Española;2014;19.05
Hombres;03 Asturias. Principado de;Española;2013;22.75
Hombres;03 Asturias. Principado de;Española;2012;20.69
Hombres;03 Asturias. Principado de;Española;2011;16.78
Hombres;03 Asturias. Principado de;Española;2010;14.32
Hombres;03 Asturias. Principado de;Española;2009;12.17
Hombres;03 Asturias. Principado de;Española;2008;6.68
Hombres;03 Asturias. Principado de;Española;2007;6.2
Hombres;03 Asturias. Principado de;Española;2006;6.49
Hombres;03 Asturias. Principado de;Extranjera: Total;2021;25.43
Hombres;03 Asturias. Principado de;Extranjera: Total;2020;34.43
Hombres;03 Asturias. Principado de;Extranjera: Total;2019;35.2
Hombres;03 Asturias. Principado de;Extranjera: Total;2018;33.01
Hombres;03 Asturias. Principado de;Extranjera: Total;2017;36.48
Hombres;03 Asturias. Principado de;Extranjera: Total;2016;30.96
Hombres;03 Asturias. Principado de;Extranjera: Total;2015;28.97
Hombres;03 Asturias. Principado de;Extranjera: Total;2014;39.41
Hombres;03 Asturias. Principado de;Extranjera: Total;2013;45.7
Hombres;03 Asturias. Principado de;Extranjera: Total;2012;46.75
Hombres;03 Asturias. Principado de;Extranjera: Total;2011;48.33
Hombres;03 Asturias. Principado de;Extranjera: Total;2010;31.46
Hombres;03 Asturias. Principado de;Extranjera: Total;2009;21.88
Hombres;03 Asturias. Principado de;Extranjera: Total;2008;8.37
Hombres;03 Asturias. Principado de;Extranjera: Total;2007;13.75
Hombres;03 Asturias. Principado de;Extranjera: Total;2006;13.8
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2021;16.94
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2020;20.43
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2019;14.7
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2018;27.11
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2017;33.76
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2016;30.73
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2015;13.18
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2014;28.33
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2013;46.44
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2012;37.71
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2011;44.82
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2010;28.16
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2009;5.47
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2008;15.13
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2007;11.9
Hombres;03 Asturias. Principado de;Extranjera: Unión Europea;2006;5.86
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2021;27.59
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2020;40.92
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2019;43.28
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2018;34.99
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2017;38.14
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2016;31.14
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2015;41.4
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2014;45.68
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2013;45.35
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2012;52.55
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2011;50.92
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2010;33.8
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2009;25.77
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2008;5.39
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2007;14.8
Hombres;03 Asturias. Principado de;Extranjera: No pertenecientes a la Unión Europea;2006;16.74
Hombres;04 Balears. Illes;Total;2021;13.58
Hombres;04 Balears. Illes;Total;2020;14.97
Hombres;04 Balears. Illes;Total;2019;10.29
Hombres;04 Balears. Illes;Total;2018;12.03
Hombres;04 Balears. Illes;Total;2017;12.4
Hombres;04 Balears. Illes;Total;2016;13.43
Hombres;04 Balears. Illes;Total;2015;17.34
Hombres;04 Balears. Illes;Total;2014;21.37
Hombres;04 Balears. Illes;Total;2013;22.53
Hombres;04 Balears. Illes;Total;2012;22.41
Hombres;04 Balears. Illes;Total;2011;22.35
Hombres;04 Balears. Illes;Total;2010;20.79
Hombres;04 Balears. Illes;Total;2009;19.25
Hombres;04 Balears. Illes;Total;2008;9.69
Hombres;04 Balears. Illes;Total;2007;6.02
Hombres;04 Balears. Illes;Total;2006;5.23
Hombres;04 Balears. Illes;Española;2021;10.56
Hombres;04 Balears. Illes;Española;2020;12.74
Hombres;04 Balears. Illes;Española;2019;8.96
Hombres;04 Balears. Illes;Española;2018;11.03
Hombres;04 Balears. Illes;Española;2017;11.83
Hombres;04 Balears. Illes;Española;2016;12.3
Hombres;04 Balears. Illes;Española;2015;15.32
Hombres;04 Balears. Illes;Española;2014;19.64
Hombres;04 Balears. Illes;Española;2013;22.09
Hombres;04 Balears. Illes;Española;2012;21.35
Hombres;04 Balears. Illes;Española;2011;20.27
Hombres;04 Balears. Illes;Española;2010;15.95
Hombres;04 Balears. Illes;Española;2009;14.75
Hombres;04 Balears. Illes;Española;2008;7.72
Hombres;04 Balears. Illes;Española;2007;5.36
Hombres;04 Balears. Illes;Española;2006;4.58
Hombres;04 Balears. Illes;Extranjera: Total;2021;22.7
Hombres;04 Balears. Illes;Extranjera: Total;2020;22.2
Hombres;04 Balears. Illes;Extranjera: Total;2019;14.36
Hombres;04 Balears. Illes;Extranjera: Total;2018;15.4
Hombres;04 Balears. Illes;Extranjera: Total;2017;14.4
Hombres;04 Balears. Illes;Extranjera: Total;2016;17.46
Hombres;04 Balears. Illes;Extranjera: Total;2015;24.92
Hombres;04 Balears. Illes;Extranjera: Total;2014;27.3
Hombres;04 Balears. Illes;Extranjera: Total;2013;24.14
Hombres;04 Balears. Illes;Extranjera: Total;2012;26.73
Hombres;04 Balears. Illes;Extranjera: Total;2011;30.07
Hombres;04 Balears. Illes;Extranjera: Total;2010;35.95
Hombres;04 Balears. Illes;Extranjera: Total;2009;33.38
Hombres;04 Balears. Illes;Extranjera: Total;2008;15.95
Hombres;04 Balears. Illes;Extranjera: Total;2007;8.18
Hombres;04 Balears. Illes;Extranjera: Total;2006;7.81
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2021;18.46
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2020;17.56
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2019;11.59
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2018;13.13
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2017;12.81
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2016;11.02
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2015;16.34
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2014;13.35
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2013;10.74
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2012;19.65
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2011;20.12
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2010;26.04
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2009;27.41
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2008;17.13
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2007;5.65
Hombres;04 Balears. Illes;Extranjera: Unión Europea;2006;6.62
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2021;25.65
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2020;24.62
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2019;16.07
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2018;16.74
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2017;15.45
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2016;22.57
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2015;31.98
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2014;38.33
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2013;34.2
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2012;32.94
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2011;37.23
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2010;40.97
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2009;35.62
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2008;15.43
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2007;9.52
Hombres;04 Balears. Illes;Extranjera: No pertenecientes a la Unión Europea;2006;8.19
Hombres;05 Canarias;Total;2021;22.17
Hombres;05 Canarias;Total;2020;21.45
Hombres;05 Canarias;Total;2019;19.3
Hombres;05 Canarias;Total;2018;18.9
Hombres;05 Canarias;Total;2017;21.23
Hombres;05 Canarias;Total;2016;24.38
Hombres;05 Canarias;Total;2015;27.88
Hombres;05 Canarias;Total;2014;31.81
Hombres;05 Canarias;Total;2013;34.35
Hombres;05 Canarias;Total;2012;31.94
Hombres;05 Canarias;Total;2011;29.4
Hombres;05 Canarias;Total;2010;29.15
Hombres;05 Canarias;Total;2009;25.58
Hombres;05 Canarias;Total;2008;16.13
Hombres;05 Canarias;Total;2007;8.62
Hombres;05 Canarias;Total;2006;9.47
Hombres;05 Canarias;Española;2021;20.99
Hombres;05 Canarias;Española;2020;20.78
Hombres;05 Canarias;Española;2019;19.03
Hombres;05 Canarias;Española;2018;19.51
Hombres;05 Canarias;Española;2017;21.76
Hombres;05 Canarias;Española;2016;25.5
Hombres;05 Canarias;Española;2015;28.42
Hombres;05 Canarias;Española;2014;32
Hombres;05 Canarias;Española;2013;33.7
Hombres;05 Canarias;Española;2012;32.04
Hombres;05 Canarias;Española;2011;28.94
Hombres;05 Canarias;Española;2010;27.74
Hombres;05 Canarias;Española;2009;23.75
Hombres;05 Canarias;Española;2008;15.24
Hombres;05 Canarias;Española;2007;8.5
Hombres;05 Canarias;Española;2006;9.06
Hombres;05 Canarias;Extranjera: Total;2021;27.89
Hombres;05 Canarias;Extranjera: Total;2020;24.38
